iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
LSO,Africa,Lesotho,2021-10-17,21530,1,10.429,655,0,0.429,9337.218,0.434,4.523,284.063,0,0.186,0.25,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-18,21530,0,10,655,0,0.429,9337.218,0,4.337,284.063,0,0.186,0.26,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-19,21557,27,10.857,655,0,0.286,9348.927,11.709,4.709,284.063,0,0.124,0.26,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-20,21566,9,10.857,655,0,0,9352.831,3.903,4.709,284.063,0,0,0.27,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-21,21570,4,9.571,655,0,0,9354.565,1.735,4.151,284.063,0,0,0.28,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-22,21575,5,7.286,656,1,0.143,9356.734,2.168,3.16,284.497,0.434,0.062,0.29,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-23,21584,9,7.857,656,0,0.143,9360.637,3.903,3.408,284.497,0,0.062,0.3,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-24,21587,3,8.143,656,0,0.143,9361.938,1.301,3.531,284.497,0,0.062,0.32,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-25,21587,0,8.143,656,0,0.143,9361.938,0,3.531,284.497,0,0.062,0.33,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-26,21598,11,5.857,657,1,0.286,9366.709,4.771,2.54,284.93,0.434,0.124,0.34,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-27,21600,2,4.857,657,0,0.286,9367.576,0.867,2.106,284.93,0,0.124,0.35,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-28,21624,24,7.714,657,0,0.286,9377.984,10.408,3.346,284.93,0,0.124,0.37,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-29,21628,4,7.571,658,1,0.286,9379.719,1.735,3.284,285.364,0.434,0.124,0.38,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-30,21634,6,7.143,658,0,0.286,9382.321,2.602,3.098,285.364,0,0.124,0.39,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-10-31,21635,1,6.857,658,0,0.286,9382.755,0.434,2.974,285.364,0,0.124,0.4,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-01,21635,0,6.857,658,0,0.286,9382.755,0,2.974,285.364,0,0.124,0.42,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-02,21640,5,6,658,0,0.143,9384.923,2.168,2.602,285.364,0,0.062,0.43,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-03,21643,3,6.143,658,0,0.143,9386.224,1.301,2.664,285.364,0,0.062,0.45,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-04,21672,29,6.857,658,0,0.143,9398.801,12.577,2.974,285.364,0,0.062,0.46,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-05,21677,5,7,659,1,0.143,9400.97,2.168,3.036,285.798,0.434,0.062,0.47,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-06,21685,8,7.286,659,0,0.143,9404.439,3.469,3.16,285.798,0,0.062,0.48,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-07,21685,0,7.143,659,0,0.143,9404.439,0,3.098,285.798,0,0.062,0.49,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-08,21685,0,7.143,659,0,0.143,9404.439,0,3.098,285.798,0,0.062,0.5,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-09,21685,0,6.429,659,0,0.143,9404.439,0,2.788,285.798,0,0.062,0.51,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-10,21687,2,6.286,660,1,0.286,9405.306,0.867,2.726,286.231,0.434,0.124,0.53,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-11,21687,0,2.143,660,0,0.286,9405.306,0,0.929,286.231,0,0.124,0.54,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-12,21688,1,1.571,660,0,0.143,9405.74,0.434,0.682,286.231,0,0.062,0.56,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-13,21688,0,0.429,660,0,0.143,9405.74,0,0.186,286.231,0,0.062,0.58,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-14,21691,3,0.857,661,1,0.286,9407.041,1.301,0.372,286.665,0.434,0.124,0.6,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-15,21691,0,0.857,661,0,0.286,9407.041,0,0.372,286.665,0,0.124,0.62,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-16,21697,6,1.714,661,0,0.286,9409.643,2.602,0.743,286.665,0,0.124,0.64,,,,,,,,,,,,,,,,,,,,,,,6167,,,,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-17,21719,22,4.571,661,0,0.143,9419.184,9.541,1.983,286.665,0,0.062,0.66,,,,,,,,,,,,,,,,,,617671,581857,572287,,,6167,26.79,25.23,24.82,,2675,6158,0.267,2305826,,,,
LSO,Africa,Lesotho,2021-11-18,21724,5,5.286,661,0,0.143,9421.353,2.168,2.292,286.665,0,0.062,0.67,,,,,,,,,,,,,,,,,,,,,,,5410,,,,,2346,5584,0.242,2305826,,,,
LSO,Africa,Lesotho,2021-11-19,21726,2,5.429,661,0,0.143,9422.22,0.867,2.354,286.665,0,0.062,0.69,,,,,,,,,,,,,,,,,,,,,,,4652,,,,,2017,5009,0.217,2305826,,,,
LSO,Africa,Lesotho,2021-11-20,21729,3,5.857,661,0,0.143,9423.521,1.301,2.54,286.665,0,0.062,0.71,,,,,,,,,,,,,,,,,,,,,,,3895,,,,,1689,4434,0.192,2305826,,,,
LSO,Africa,Lesotho,2021-11-21,21729,0,5.429,661,0,0,9423.521,0,2.354,286.665,0,0,0.74,,,,,,,,,,,,,,,,,,,,,,,3138,,,,,1361,3859,0.167,2305826,,,,
LSO,Africa,Lesotho,2021-11-22,21731,2,5.714,662,1,0.143,9424.388,0.867,2.478,287.099,0.434,0.062,0.76,,,,,,,,,,,,,,,,,,,,,,,2381,,,,,1033,3284,0.142,2305826,,,,
LSO,Africa,Lesotho,2021-11-23,21735,4,5.429,662,0,0.143,9426.123,1.735,2.354,287.099,0,0.062,0.78,,,,,,,,,,,,,,,,,,,,,,,1624,,,,,704,2709,0.117,2305826,,,,
LSO,Africa,Lesotho,2021-11-24,21735,0,2.286,662,0,0.143,9426.123,0,0.991,287.099,0,0.062,0.8,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-11-25,21746,11,3.143,662,0,0.143,9430.894,4.771,1.363,287.099,0,0.062,0.83,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-11-26,21755,9,4.143,662,0,0.143,9434.797,3.903,1.797,287.099,0,0.062,0.85,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-11-27,21768,13,5.571,662,0,0.143,9440.435,5.638,2.416,287.099,0,0.062,0.88,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-11-28,21777,9,6.857,662,0,0.143,9444.338,3.903,2.974,287.099,0,0.062,0.91,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-11-29,21779,2,6.857,662,0,0,9445.205,0.867,2.974,287.099,0,0,0.94,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-11-30,21787,8,7.429,662,0,0,9448.675,3.469,3.222,287.099,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-12-01,21807,20,10.286,663,1,0.143,9457.348,8.674,4.461,287.533,0.434,0.062,0.98,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-12-02,21838,31,13.143,663,0,0.143,9470.793,13.444,5.7,287.533,0,0.062,0.99,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-12-03,21882,44,18.143,663,0,0.143,9489.875,19.082,7.868,287.533,0,0.062,1,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-12-04,21913,31,20.714,664,1,0.286,9503.319,13.444,8.983,287.966,0.434,0.124,1.01,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-12-05,21964,51,26.714,664,0,0.286,9525.437,22.118,11.586,287.966,0,0.124,1.01,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-12-06,21995,31,30.857,664,0,0.286,9538.881,13.444,13.382,287.966,0,0.124,1.02,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-12-07,22067,72,40,664,0,0.286,9570.106,31.225,17.347,287.966,0,0.124,1.04,,,,,,,,,,,,,,,,,,,,,,,867,,,,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-12-08,22173,106,52.286,664,0,0.143,9616.077,45.971,22.675,287.966,0,0.062,1.05,,,,,,,,,,,,,,,,,,635881,626669,618414,,,867,27.58,27.18,26.82,,376,2134,0.093,2305826,,,,
LSO,Africa,Lesotho,2021-12-09,22448,275,87.143,664,0,0.143,9735.34,119.263,37.792,287.966,0,0.062,1.07,,,,,,,,,,,,,,,,,,,,,,,1676,,,,,727,2225,0.096,2305826,,,,
LSO,Africa,Lesotho,2021-12-10,22683,235,114.429,664,0,0.143,9837.256,101.916,49.626,287.966,0,0.062,1.09,,,,,,,,,,,,,,,,,,,,,,,2484,,,,,1077,2315,0.1,2305826,,,,
LSO,Africa,Lesotho,2021-12-11,23102,419,169.857,664,0,0,10018.969,181.714,73.664,287.966,0,0,1.11,,,,,,,,,,,,,,,,,,,,,,,3293,,,,,1428,2406,0.104,2305826,,,,
LSO,Africa,Lesotho,2021-12-12,23102,0,162.571,664,0,0,10018.969,0,70.505,287.966,0,0,1.14,,,,,,,,,,,,,,,,,,,,,,,4101,,,,,1779,2497,0.108,2305826,,,,
LSO,Africa,Lesotho,2021-12-13,23223,121,175.429,664,0,0,10071.445,52.476,76.081,287.966,0,0,1.14,,,,,,,,,,,,,,,,,,,,,,,4910,,,,,2129,2587,0.112,2305826,,,,
LSO,Africa,Lesotho,2021-12-14,23478,255,201.571,665,1,0.143,10182.035,110.589,87.418,288.4,0.434,0.062,1.14,,,,,,,,,,,,,,,,,,,,,,,5718,,,,,2480,2678,0.116,2305826,,,,
LSO,Africa,Lesotho,2021-12-15,23903,425,247.143,665,0,0.143,10366.35,184.316,107.182,288.4,0,0.062,1.15,,,,,,,,,,,,,,,,,,,,,,,6527,,,,,2831,2768,0.12,2305826,,,,
LSO,Africa,Lesotho,2021-12-16,24298,395,264.286,665,0,0.143,10537.655,171.305,114.617,288.4,0,0.062,1.15,,,,,,,,,,,,,,,,,,688097,648817,641007,,,6527,29.84,28.14,27.8,,2831,2768,0.12,2305826,,,,
LSO,Africa,Lesotho,2021-12-17,24733,435,292.857,665,0,0.143,10726.308,188.653,127.007,288.4,0,0.062,1.15,,,,,,,,,,,,,,,,,,,,,,,7212,,,,,3128,3643,0.158,2305826,,,,
LSO,Africa,Lesotho,2021-12-18,25226,493,303.429,665,0,0.143,10940.114,213.806,131.592,288.4,0,0.062,1.15,,,,,,,,,,,,,,,,,,,,,,,7897,,,,,3425,4518,0.196,2305826,,,,
LSO,Africa,Lesotho,2021-12-19,25528,302,346.571,665,0,0.143,11071.087,130.973,150.303,288.4,0,0.062,1.14,,,,,,,,,,,,,,,,,,,,,,,8582,,,,,3722,5392,0.234,2305826,,,,
LSO,Africa,Lesotho,2021-12-20,25609,81,340.857,665,0,0.143,11106.215,35.128,147.824,288.4,0,0.062,1.13,,,,,,,,,,,,,,,,,,,,,,,9267,,,,,4019,6267,0.272,2305826,,,,
LSO,Africa,Lesotho,2021-12-21,26004,395,360.857,665,0,0,11277.521,171.305,156.498,288.4,0,0,1.12,,,,,,,,,,,,,,,,,,,,,,,9952,,,,,4316,7141,0.31,2305826,,,,
LSO,Africa,Lesotho,2021-12-22,26004,0,300.143,665,0,0,11277.521,0,130.167,288.4,0,0,1.11,,,,,,,,,,,,,,,,,,,,,,,10637,,,,,4613,8016,0.348,2305826,,,,
LSO,Africa,Lesotho,2021-12-23,26004,0,243.714,665,0,0,11277.521,0,105.695,288.4,0,0,1.1,,,,,,,,,,,,,,,,,,,,,,,11322,,,,,4910,8891,0.386,2305826,,,,
LSO,Africa,Lesotho,2021-12-24,27595,1591,408.857,665,0,0,11967.512,689.991,177.315,288.4,0,0,1.09,,,,,,,,,,,,,,,,,,,,,,,11322,,,,,4910,8891,0.386,2305826,,,,
LSO,Africa,Lesotho,2021-12-25,28126,531,414.286,665,0,0,12197.798,230.286,179.669,288.4,0,0,1.07,,,,,,,,,,,,,,,,,,,,,,,11322,,,,,4910,8891,0.386,2305826,,,,
LSO,Africa,Lesotho,2021-12-26,28182,56,379.143,665,0,0,12222.084,24.286,164.428,288.4,0,0,1.06,,,,,,,,,,,,,,,,,,,,,,,11322,,,,,4910,8891,0.386,2305826,,,,
LSO,Africa,Lesotho,2021-12-27,28195,13,369.429,665,0,0,12227.722,5.638,160.215,288.4,0,0,1.04,,,,,,,,,,,,,,,,,,,,,,,11322,,,,,4910,8891,0.386,2305826,,,,
LSO,Africa,Lesotho,2021-12-28,28208,13,314.857,665,0,0,12233.36,5.638,136.549,288.4,0,0,1.02,,,,,,,,,,,,,,,,,,,,,,,11322,,,,,4910,8891,0.386,2305826,,,,
LSO,Africa,Lesotho,2021-12-29,28408,200,343.429,665,0,0,12320.097,86.737,148.939,288.4,0,0,1.01,,,,,,,,,,,,,,,,,,,,,,,11322,,,,,4910,8891,0.386,2305826,,,,
LSO,Africa,Lesotho,2021-12-30,28572,164,366.857,666,1,0.143,12391.221,71.124,159.1,288.834,0.434,0.062,1,,,,,,,,,,,,,,,,,,,,,,,11322,,,,,4910,8891,0.386,2305826,,,,
LSO,Africa,Lesotho,2021-12-31,29652,1080,293.857,671,5,0.857,12859.6,468.379,127.441,291.002,2.168,0.372,0.98,,,,,,,,,,,,,,,,,,857925,782175,727528,,,11322,37.21,33.92,31.55,,4910,8891,0.386,2305826,,,,
LSO,Africa,Lesotho,2022-01-01,29756,104,232.857,671,0,0.857,12904.703,45.103,100.986,291.002,0,0.372,0.98,,,,,,,,,,,,,,,,,,,,,,,9788,,,,,4245,7620,0.33,2305826,,,,
LSO,Africa,Lesotho,2022-01-02,29988,232,258,673,2,1.143,13005.318,100.615,111.89,291.869,0.867,0.496,0.96,,,,,,,,,,,,,,,,,,,,,,,8255,,,,,3580,6350,0.275,2305826,,,,
LSO,Africa,Lesotho,2022-01-03,29999,11,257.714,673,0,1.143,13010.088,4.771,111.767,291.869,0,0.496,0.94,,,,,,,,,,,,,,,,,,,,,,,6721,,,,,2915,5080,0.22,2305826,,,,
LSO,Africa,Lesotho,2022-01-04,30202,203,284.857,676,3,1.571,13098.126,88.038,123.538,293.17,1.301,0.682,0.92,,,,,,,,,,,,,,,,,,,,,,,5187,,,,,2250,3810,0.165,2305826,,,,
LSO,Africa,Lesotho,2022-01-05,30461,259,293.286,677,1,1.714,13210.45,112.324,127.193,293.604,0.434,0.743,0.9,,,,,,,,,,,,,,,,,,,,,,,3654,,,,,1585,2540,0.11,2305826,,,,
LSO,Africa,Lesotho,2022-01-06,30651,190,297,678,1,1.714,13292.85,82.4,128.804,294.038,0.434,0.743,0.89,,,,,,,,,,,,,,,,,,,,,,,2120,,,,,919,1270,0.055,2305826,,,,
LSO,Africa,Lesotho,2022-01-07,30853,202,171.571,679,1,1.143,13380.455,87.604,74.408,294.471,0.434,0.496,0.87,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-08,31106,253,192.857,683,4,1.714,13490.177,109.722,83.639,296.206,1.735,0.743,0.86,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-09,31174,68,169.429,683,0,1.429,13519.667,29.491,73.478,296.206,0,0.62,0.84,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-10,31372,198,196.143,686,3,1.857,13605.537,85.869,85.064,297.507,1.301,0.805,0.82,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-11,31476,104,182,687,1,1.571,13650.64,45.103,78.931,297.941,0.434,0.682,0.8,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-12,31604,128,163.286,687,0,1.429,13706.151,55.512,70.814,297.941,0,0.62,0.78,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-13,31693,89,148.857,687,0,1.286,13744.749,38.598,64.557,297.941,0,0.558,0.77,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-14,31734,41,125.857,687,0,1.143,13762.53,17.781,54.582,297.941,0,0.496,0.75,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-15,31832,98,103.714,687,0,0.571,13805.031,42.501,44.979,297.941,0,0.248,0.74,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-16,31844,12,95.714,687,0,0.571,13810.235,5.204,41.51,297.941,0,0.248,0.72,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-17,31848,4,68,688,1,0.286,13811.97,1.735,29.491,298.375,0.434,0.124,0.71,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-18,31870,22,56.286,688,0,0.143,13821.511,9.541,24.41,298.375,0,0.062,0.7,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-19,31899,29,42.143,690,2,0.429,13834.088,12.577,18.277,299.242,0.867,0.186,0.7,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-20,31986,87,41.857,690,0,0.429,13871.819,37.731,18.153,299.242,0,0.186,0.69,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-21,32049,63,45,690,0,0.429,13899.141,27.322,19.516,299.242,0,0.186,0.68,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-22,32049,0,31,690,0,0.429,13899.141,0,13.444,299.242,0,0.186,0.67,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-23,32049,0,29.286,690,0,0.429,13899.141,0,12.701,299.242,0,0.186,0.67,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-24,32082,33,33.429,690,0,0.286,13913.452,14.312,14.497,299.242,0,0.124,0.66,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-25,32103,21,33.286,690,0,0.286,13922.56,9.107,14.435,299.242,0,0.124,0.65,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-26,32134,31,33.571,691,1,0.143,13936.004,13.444,14.559,299.676,0.434,0.062,0.65,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-27,32176,42,27.143,693,2,0.429,13954.219,18.215,11.771,300.543,0.867,0.186,0.64,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-28,32204,28,22.143,693,0,0.429,13966.362,12.143,9.603,300.543,0,0.186,0.64,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-29,32211,7,23.143,693,0,0.429,13969.398,3.036,10.037,300.543,0,0.186,0.64,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-30,32247,36,28.286,693,0,0.429,13985.01,15.613,12.267,300.543,0,0.186,0.63,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-01-31,32250,3,24,693,0,0.429,13986.311,1.301,10.408,300.543,0,0.186,0.63,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-01,32258,8,22.143,694,1,0.571,13989.781,3.469,9.603,300.977,0.434,0.248,0.62,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-02,32283,25,21.286,694,0,0.429,14000.623,10.842,9.231,300.977,0,0.186,0.62,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-03,32305,22,18.429,695,1,0.286,14010.164,9.541,7.992,301.41,0.434,0.124,0.62,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-04,32335,30,18.714,695,0,0.286,14023.174,13.011,8.116,301.41,0,0.124,0.61,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-05,32350,15,19.857,695,0,0.286,14029.68,6.505,8.612,301.41,0,0.124,0.61,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-06,32361,11,16.286,695,0,0.286,14034.45,4.771,7.063,301.41,0,0.124,0.61,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-07,32364,3,16.286,695,0,0.286,14035.751,1.301,7.063,301.41,0,0.124,0.61,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-08,32372,8,16.286,696,1,0.286,14039.221,3.469,7.063,301.844,0.434,0.124,0.6,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-09,32380,8,13.857,696,0,0.286,14042.69,3.469,6.01,301.844,0,0.124,0.59,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-10,32398,18,13.286,696,0,0.143,14050.496,7.806,5.762,301.844,0,0.062,0.59,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-11,32414,16,11.286,696,0,0.143,14057.435,6.939,4.894,301.844,0,0.062,0.58,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-12,32420,6,10,696,0,0.143,14060.037,2.602,4.337,301.844,0,0.062,0.57,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-13,32431,11,10,696,0,0.143,14064.808,4.771,4.337,301.844,0,0.062,0.57,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-14,32434,3,10,696,0,0.143,14066.109,1.301,4.337,301.844,0,0.062,0.56,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
LSO,Africa,Lesotho,2022-02-15,32438,4,9.429,696,0,0,14067.844,1.735,4.089,301.844,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,587,,,,,255,0,0,2305826,,,,
